"name"	"x"	"y"	"color"	"athaliana"	"common"	"description"	"clustering"	"hub"	"pfam"
"g11501"	4081	3815	"#666600"	""	"g11501"	""	0.3	4.88029306667703e-15	""
"Cre06.g251250"	3872	6478	"#ffff00"	"AT5G10720"	"Cre06.g251250"	"histidine kinase 5"	0	7.20649594953519e-08	"PF00072,PF00512,PF02518"
"Cre10.g443350"	3245	6513	"#ffff00"	"AT2G27900"	"Cre10.g443350"	""	0.166666666666667	3.58509706104301e-10	"PF10474,PF10475"
"g4457"	4114	7098	"#00ffff"	"AT2G39250"	"g4457"	"Integrase-type DNA-binding superfamily protein"	0.21978021978022	1.52440906852236e-05	"PF00847"
"Cre08.g376500"	4310	5825	"#ffff00"	"AT1G52500"	"Cre08.g376500"	"MUTM homolog-1"	0.285714285714286	3.50036071544583e-10	"PF06831,PF01149"
"Cre08.g370500"	5924.55419921875	7248.8193359375	"#009900"	""	"Cre08.g370500"	""	0	6.06890417414582e-15	""
"g2901"	6565	2085	"#ff0000"	"AT5G02320"	"g2901"	"myb domain protein 3r-5"	0	2.73222512243699e-13	"PF00249"
"Cre06.g254850"	7686	6202	"#cc00cc"	""	"Cre06.g254850"	""	1	4.10764097096325e-15	""
"Cre07.g338602"	7309	5913	"#009900"	"AT5G44740"	"Cre07.g338602"	"Y-family DNA polymerase H"	0.406593406593407	4.35617739508451e-13	"PF11799,PF00817"
"Cre06.g249550"	6529	5841	"#009900"	""	"Cre06.g249550"	""	0.333333333333333	5.44576069795953e-11	""
"Cre06.g255700"	4541	5664	"#0000ff"	""	"Cre06.g255700"	""	0	2.81558777162923e-12	""
"Cre06.g258350"	6392	9683	"#ff6600"	""	"Cre06.g258350"	""	0	2.81558777162923e-12	""
"Cre17.g739450"	6483	9564	"#ff6600"	"AT5G23090"	"DRT1"	"nuclear factor Y, subunit B13"	0	2.81558777162923e-12	""
"Cre06.g258600"	4266.5	10187	"#666600"	""	"Cre06.g258600,g5815"	""	0	2.81558777162923e-12	""
"Cre08.g364700"	4348.7998046875	10187	"#666600"	""	"Cre08.g364700,g8538"	""	0	2.81558777162923e-12	""
"g2843"	5029	4359	"#666600"	"AT3G23400"	"PLP9"	"Plastid-lipid associated protein PAP / fibrillin family protein"	0.1	4.33738790093875e-15	"PF04755"
"Cre06.g259500"	5014.5	7116	"#cc00cc"	""	"CYG2"	""	0	5.4844971589969e-06	"PF00211"
"Cre03.g194600"	5021.4873046875	7198.0029296875	"#cc00cc"	""	"Cre03.g194600"	""	0	2.59262230761405e-08	"PF00069"
"Cre01.g028600"	7593	6280	"#009900"	"AT2G29290"	"Cre01.g028600"	"NAD(P)-binding Rossmann-fold superfamily protein"	0.666666666666667	1.06825005657398e-15	"PF00106"
"Cre13.g590800"	8219	5496	"#009900"	"AT1G51060"	"HTA37"	"histone H2A 10"	0.756410256410256	4.69912956393202e-14	"PF00125"
"Cre06.g264150"	4108.5	10187	"#00ffff"	""	"Cre06.g264150"	""	0.756410256410256	4.69912956393202e-14	"PF00125"
"Cre02.g143500"	4190.7998046875	10187	"#00ffff"	""	"Cre02.g143500"	""	0.756410256410256	4.69912956393202e-14	"PF00125"
"Cre06.g264400"	2718	7041	"#00ffff"	"AT3G52250"	"Cre06.g264400"	"Duplicated homeodomain-like superfamily protein"	0	2.18036421649838e-14	"PF00249"
"Cre06.g250800"	7427	5143	"#00ffff"	""	"Cre06.g250800,g5617"	""	0.0555555555555556	3.73751661807398e-10	"PF00013,PF00397"
"Cre06.g266200"	5486	3413	"#ff0000"	""	"Cre06.g266200,g5975,g5976"	""	0.533333333333333	2.68774640946498e-12	"PF00069"
"Cre07.g351700"	5506	2673	"#ff0000"	"AT5G10780"	"Cre07.g351700"	""	0.5	8.54979493532706e-12	"PF06417"
"Cre01.g006900"	5889	5733	"#0000ff"	""	"Cre01.g006900,g181"	""	1	0.000697530312412732	"PF00415,PF05548"
"g2839"	3240	5328	"#ffff00"	""	"g2839"	""	0.166666666666667	6.59388322592105e-14	""
"g6298"	4683	189	"#666600"	""	"g6298"	""	0.333333333333333	3.21938373214077e-17	"PF09418"
"g5274"	4409.47509765625	3921.19946289062	"#666600"	"AT5G66550"	"g5274"	"Maf-like protein"	0	3.21865205401983e-15	"PF02545"
"g6274"	9142	9681	"#cc00cc"	""	"g6274"	""	0	3.21865205401983e-15	"PF02545"
"Cre02.g105500"	9191.5	9611	"#cc00cc"	"AT4G17830"	"AOD1"	"Peptidase M20/M25/M40 family protein"	0	3.21865205401983e-15	"PF02545"
"g11620"	3260	5266	"#00ffff"	"AT3G09270"	"g11620"	"glutathione S-transferase TAU 8"	0.1	7.56724692240141e-11	""
"Cre08.g364862"	3418	6815	"#00ffff"	"AT5G49470"	"Cre08.g364862"	"PAS domain-containing protein tyrosine kinase family protein"	0.257575757575758	6.98269030648468e-10	"PF00069,PF01590"
"Cre06.g293700"	5564	4438	"#00ffff"	"AT4G36420"	"MRPL7"	"Ribosomal protein L12 family protein"	0.142857142857143	3.14524608947749e-08	"PF00542"
"Cre14.g628150"	6294	6306	"#0000ff"	""	"Cre14.g628150"	""	0	1.59162128653959e-05	""
"Cre16.g657100"	5642.8359375	4176.533203125	"#00ffff"	""	"Cre16.g657100"	""	0	1.64465852201638e-10	""
"g4429"	7959	5699	"#009900"	"AT5G35220"	"RSE4"	"Peptidase M50 family protein"	0.3	2.67794192264437e-16	"PF02163"
"Cre06.g280300"	3950.5	10187	"#666600"	"AT3G17205"	"Cre06.g280300"	"ubiquitin protein ligase 6"	0.3	2.67794192264437e-16	"PF02163"
"g9774"	4032.80004882812	10187	"#666600"	""	"g9774,g9775"	""	0.3	2.67794192264437e-16	"PF02163"
"Cre17.g705100"	5691.88720703125	1923.36535644531	"#ffff00"	""	"Cre17.g705100,g17090"	""	0	1.7560274902586e-17	""
"Cre17.g737650"	3645	6526	"#ff6600"	""	"Cre17.g737650,g17846"	""	0.675889328063241	3.47680418029965e-09	"PF04072,PF01822"
"Cre12.g534050"	5541.6044921875	3524.79321289062	"#00ffff"	""	"Cre12.g534050"	""	0	1.26856925836429e-12	"PF01735"
"g2752"	5725	3999	"#00ffff"	"AT1G61620"	"g2752"	"phosphoinositide binding"	0.0952380952380952	2.95245466437968e-08	""
"Cre05.g235450"	4769.2265625	4624.6787109375	"#00ffff"	"AT2G45490"	"Cre05.g235450"	"ataurora3"	0	2.63218061085187e-10	"PF00069"
"g7442"	7429.5	6311	"#009900"	""	"g7442"	""	0.1	8.63380182710479e-16	""
"Cre16.g684050"	6578	6781	"#009900"	""	"Cre16.g684050"	""	0.252747252747253	1.15658409275896e-12	""
"Cre06.g287600"	3792.5	10187	"#ffff00"	"AT2G17390"	"Cre06.g287600"	"ankyrin repeat-containing 2B"	0.252747252747253	1.15658409275896e-12	""
"Cre12.g532250"	3874.80004882812	10187	"#cc00cc"	""	"Cre12.g532250"	""	0.252747252747253	1.15658409275896e-12	""
"Cre06.g289750"	3634.5	10187	"#666600"	"AT5G25380"	"CYCD2"	"cyclin a2;1"	0.252747252747253	1.15658409275896e-12	""
"Cre04.g223850"	3716.80004882812	10187	"#666600"	""	"Cre04.g223850,g4886"	""	0.252747252747253	1.15658409275896e-12	""
"Cre17.g737350"	6290	5690	"#009900"	"AT4G20940"	"Cre17.g737350"	"Leucine-rich receptor-like protein kinase family protein"	0	1.15164029515313e-08	""
"g18403"	8064	2995	"#ffcc00"	""	"g18403"	""	0.466666666666667	2.54623986087497e-16	""
"Cre06.g291750"	6201	6989	"#00ffff"	""	"Cre06.g291750"	""	0	1.38878711757531e-07	""
"Cre06.g295000"	8620.5	5331	"#ff0000"	""	"Cre06.g295000"	""	0	1.31702061769395e-17	""
"Cre11.g479200"	8702.7890625	5329.64697265625	"#ff0000"	"AT2G42700"	"Cre11.g479200"	""	0	4.75590778611705e-18	""
"Cre02.g083300"	8538.2021484375	5331.634765625	"#ff0000"	""	"Cre02.g083300"	""	0	4.75590778611705e-18	""
"g3660"	8626	5745	"#ff0000"	"AT2G02560"	"g3660"	"cullin-associated and neddylation dissociated"	0	1.17068499350573e-17	"PF08623"
"g13534"	5984	6104	"#00ffff"	""	"g13534"	""	0.333333333333333	5.04417071749453e-06	"PF00211"
"Cre06.g301850"	7293	6147	"#cc00cc"	""	"Cre06.g301850"	""	0.166666666666667	1.76041755898425e-15	""
"Cre06.g302050"	3476.5	10187	"#00ffff"	"AT5G13000"	"Cre06.g302050"	"glucan synthase-like 12"	0.166666666666667	1.76041755898425e-15	""
"Cre09.g394250"	3558.80004882812	10187	"#00ffff"	""	"Cre09.g394250"	""	0.166666666666667	1.76041755898425e-15	""
"Cre07.g336650"	4598.337890625	3274.68872070312	"#666600"	""	"Cre07.g336650,g7834"	""	0	1.35360452374101e-17	"PF08676,PF02518"
"Cre07.g322500"	6161.32177734375	6048.2958984375	"#00ffff"	"AT4G11630"	"MRPL19"	"Ribosomal protein L19 family protein"	0	1.14186363255152e-08	"PF01245"
"g7110"	6178	4435	"#00ffff"	"AT3G17850"	"g7110"	"Protein kinase superfamily protein"	1	2.400350728846e-08	"PF00069"
"Cre06.g307500"	6667	9683	"#0000ff"	""	"LCIC"	""	1	2.400350728846e-08	"PF00069"
"Cre06.g252801"	6758	9564	"#0000ff"	"AT5G18630"	"Cre06.g252801"	"alpha/beta-Hydrolases superfamily protein"	1	2.400350728846e-08	"PF00069"
"Cre06.g310800"	3318.5	10187	"#00ffff"	""	"Cre06.g310800"	""	1	2.400350728846e-08	"PF00069"
"Cre12.g541400"	3400.80004882812	10187	"#00ffff"	""	"Cre12.g541400"	""	1	2.400350728846e-08	"PF00069"
"Cre07.g313100"	8297	5401	"#cc00cc"	""	"Cre07.g313100"	""	1	2.66261326601065e-13	""
"g7248"	7692	9542	"#0000ff"	"AT4G12910"	"g7248"	"serine carboxypeptidase-like 20"	1	2.66261326601065e-13	""
"g9994"	6694	6481	"#666600"	"AT4G24560"	"g9994"	"ubiquitin-specific protease 16"	0.333333333333333	1.03020279428505e-15	"PF01753"
"Cre07.g317908"	1228.5	9947	"#ffcc00"	"AT5G50340"	"Cre07.g317908"	"ATP-dependent peptidases;nucleotide binding;serine-type endopeptidases;DNA helicases;ATP binding;damaged DNA binding;nucleoside-triphosphatases"	0.333333333333333	1.03020279428505e-15	"PF01753"
"Cre16.g660350"	1310.39953613281	9938.8916015625	"#ffcc00"	"AT1G48360"	"Cre16.g660350"	"zinc ion binding;nucleic acid binding;hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides"	0.333333333333333	1.03020279428505e-15	"PF01753"
"Cre10.g431950"	6177	2556	"#ff0000"	"AT3G63260"	"Cre10.g431950"	"Protein kinase superfamily protein"	0.466666666666667	1.71529154501221e-10	"PF00069"
"Cre17.g708000"	5588	4287	"#00ffff"	""	"FAP260"	""	0	8.11848833549864e-09	""
"Cre12.g518350"	5276.85400390625	3744.26733398438	"#ff0000"	""	"CYG18"	""	0	1.07780892600034e-09	"PF00211"
"Cre02.g095650"	6219	5920	"#0000ff"	"AT5G11330"	"Cre02.g095650"	"FAD/NAD(P)-binding oxidoreductase family protein"	0.4	9.15636729551815e-05	"PF01494"
"g6478"	6320	5037	"#0000ff"	""	"g6478"	""	0	5.92173644609041e-05	""
"g9608"	3920	6597	"#ff6600"	"AT1G34570"	"g9608"	"Essential protein Yae1, N-terminal"	0.442687747035573	1.14455955286653e-08	"PF09811"
"Cre07.g331650"	4519	2873	"#ff0000"	""	"Cre07.g331650"	""	0	6.60098782047539e-13	""
"Cre07.g333050"	3160.5	10187	"#666600"	""	"Cre07.g333050"	""	0	6.60098782047539e-13	""
"Cre11.g476600"	3242.80004882812	10187	"#666600"	"AT4G20860"	"Cre11.g476600"	"FAD-binding Berberine family protein"	0	6.60098782047539e-13	""
"Cre12.g509100"	5381.55517578125	2727.5712890625	"#ff0000"	""	"Cre12.g509100"	""	0	3.05656632660023e-12	""
"Cre01.g031100"	5983.14404296875	3462.8154296875	"#ff0000"	"AT1G55480"	"TEF30"	"protein containing PDZ domain, a K-box domain, and a TPR region"	0	5.10412117429455e-10	"PF00595"
"Cre08.g372650"	5374.703125	7584.53369140625	"#00ffff"	""	"Cre08.g372650"	""	0	1.9147659175503e-08	""
"Cre08.g375800"	5353.0087890625	7421.37158203125	"#0000ff"	""	"Cre08.g375800"	""	0	1.91480870685507e-08	""
"Cre14.g632250"	5173	6601	"#0000ff"	""	"Cre14.g632250"	""	0.166666666666667	0.0008568044185629	"PF07707"
"Cre09.g413700"	2727.22583007812	2766.40185546875	"#cc00cc"	""	"Cre09.g413700,Cre09.g413750,Cre09.g413800"	""	0	1.90236311444682e-17	"PF03151,PF00202"
"g13192"	2302.5	4754	"#ffff00"	""	"g13192"	""	0	1.7560274902586e-17	""
"Cre07.g340600"	7191	3339	"#ff0000"	"AT4G11440"	"Cre07.g340600"	"Mitochondrial substrate carrier family protein"	0	4.60757468065866e-13	"PF00153"
"g9761"	5795	3800	"#ff0000"	"AT5G51290"	"KDG4"	"Diacylglycerol kinase family protein"	0.375	5.24304124658046e-08	"PF00781"
"Cre06.g273600"	6534	3001	"#ff0000"	"AT1G23410"	"RPS27a"	"Ribosomal protein S27a / Ubiquitin family protein"	0.847619047619048	1.45753880377134e-09	"PF01599,PF00240"
"Cre07.g343200"	3002.5	10187	"#009900"	""	"Cre07.g343200"	""	0.847619047619048	1.45753880377134e-09	"PF01599,PF00240"
"Cre17.g707300"	3084.80004882812	10187	"#009900"	"AT1G80950"	"Cre17.g707300"	"Phospholipid/glycerol acyltransferase family protein"	0.847619047619048	1.45753880377134e-09	"PF01599,PF00240"
"Cre10.g447650"	7522	5712	"#009900"	""	"Cre10.g447650"	""	0.4	1.12093088128174e-15	""
"g8328"	5849	5084	"#00ffff"	""	"g8328"	""	0.8	1.87938491550409e-05	""
"g4404"	2893.32495117188	5447.03515625	"#ffff00"	""	"g4404"	""	0	2.84622789046082e-16	""
"g15486"	3342	5432	"#ffff00"	""	"g15486"	""	0.666666666666667	6.19667419769328e-12	""
"Cre16.g691439"	3934	5432	"#ffff00"	""	"Cre16.g691439"	""	0.3	6.19736197512696e-12	""
"g2944"	7022	5522	"#009900"	"AT5G50100"	"CPLD1"	"Putative thiol-disulphide oxidoreductase DCC"	0.678571428571429	5.35588384528874e-16	"PF04134"
"Cre06.g294950"	3256	4819	"#cc00cc"	"AT2G05990"	"Cre06.g294950"	"NAD(P)-binding Rossmann-fold superfamily protein"	0	3.68749734569895e-11	""
"Cre10.g422400"	2554	5830	"#ffff00"	""	"Cre10.g422400"	""	0.333333333333333	4.81032327331393e-11	""
"Cre17.g736650"	2276	6133	"#ffff00"	"AT1G63770"	"Cre17.g736650"	"Peptidase M1 family protein"	0.166666666666667	1.53266079349771e-13	"PF11940,PF01433"
"g9753"	4545	7395	"#ff6600"	"AT5G60760"	"g9753"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"	0.0952380952380952	3.24272865426752e-10	""
"Cre12.g498300"	4201	6799	"#ff6600"	""	"Cre12.g498300"	""	0.7	1.47193692387769e-11	""
"g9664"	4474	6336	"#ff6600"	"AT1G33230"	"g9664"	"TMPIT-like protein"	0.6	1.46652016441274e-11	"PF07851"
"Cre07.g316650"	2895	6628	"#ffff00"	"AT3G46920"	"Cre07.g316650"	"Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain"	0	4.74575794722335e-12	"PF03924,PF07714,PF00069"
"g3054"	2758	7294	"#ffff00"	"AT1G08090"	"g3054"	"nitrate transporter 2:1"	0	2.24434946817468e-14	""
"g9864"	3149	6017	"#ffff00"	""	"g9864"	""	0	1.00390506364267e-09	""
"g9727"	3946.41918945312	6994.55419921875	"#00ffff"	"AT1G77300"	"g9727"	"histone methyltransferases(H3-K4 specific);histone methyltransferases(H3-K36 specific)"	0	3.65581810491678e-10	"PF07496,PF00856"
"g1883"	5448	3244	"#ff0000"	""	"g1883,g1883"	""	0	2.63176235071242e-11	",PF07491,,PF07491"
"Cre12.g494400"	3042	2785	"#cc00cc"	"AT5G50960"	"MNP2"	"nucleotide binding protein 35"	0	6.05014394712489e-13	"PF02374,PF10609"
"Cre07.g343300"	3957.33959960938	3027.26806640625	"#666600"	""	"Cre07.g343300"	""	0	6.04958787175298e-13	""
"Cre16.g666301"	6523	2871	"#ff0000"	"AT4G29390"	"RPS30"	"Ribosomal protein S30 family protein"	0.615221987315011	1.68451043766014e-09	"PF04758"
"Cre07.g326050"	2844.5	10187	"#009900"	"AT4G05190"	"Cre07.g326050"	"kinesin 5"	0.615221987315011	1.68451043766014e-09	"PF04758"
"g12386"	2926.80004882812	10187	"#ff0000"	"AT4G24560"	"g12386"	"ubiquitin-specific protease 16"	0.615221987315011	1.68451043766014e-09	"PF04758"
"g16529"	6427.87451171875	5444.71142578125	"#009900"	""	"g16529"	""	0	1.94882467512658e-15	""
"Cre03.g203800"	913.218200683594	9542.4013671875	"#666600"	"AT1G28150"	"Cre03.g203800"	""	0	1.94882467512658e-15	""
"Cre07.g328600"	3960.5	4066	"#ffff00"	"AT4G35140"	"Cre07.g328600"	"Transducin/WD40 repeat-like superfamily protein"	0.1	9.06988198718568e-15	"PF00400"
"Cre05.g244550"	4000.35717773438	4138.0048828125	"#ffff00"	"AT2G40580"	"Cre05.g244550"	"Protein kinase superfamily protein"	0	4.82907559821115e-17	"PF00069"
"g9690"	5987	3261	"#ff0000"	"AT2G37840"	"g9690"	"Protein kinase superfamily protein"	0.8	5.23828783381673e-09	"PF00069"
"Cre07.g337300"	2950	3680	"#cc00cc"	"AT1G73460"	"Cre07.g337300"	"Protein kinase superfamily protein"	0.333333333333333	6.75192570004432e-13	"PF00069"
"Cre07.g342650"	2777.5	6798	"#0000ff"	""	"Cre07.g342650"	""	0.333333333333333	1.07052996559884e-12	"PF01753"
"g10133"	3317	6721	"#009900"	"AT5G67170"	"g10133"	"SEC-C motif-containing protein / OTU-like cysteine protease family protein"	0.333333333333333	2.25383623108805e-10	"PF01321,PF02810,PF02338"
"Cre07.g343250"	2732.55297851562	6866.9423828125	"#0000ff"	""	"Cre07.g343250"	""	0	5.06504179221465e-15	""
"Cre06.g291850"	4826	1879	"#666600"	""	"Cre06.g291850,g6762"	""	1	1.57310796002333e-16	""
"Cre02.g097450"	4744	2820	"#666600"	"AT3G11750"	"Cre02.g097450"	"Dihydroneopterin aldolase"	0.333333333333333	9.73131900851642e-16	"PF02152"
"Cre12.g555550"	3961	6922	"#ff6600"	"AT3G57410"	"Cre12.g555550"	"villin 3"	0.833333333333333	1.61651432554129e-11	"PF00626"
"Cre07.g349850"	5267	4641	"#00ffff"	"AT2G33340"	"Cre07.g349850"	"MOS4-associated  complex 3B"	0	3.8839508724729e-12	"PF00400"
"Cre12.g516600"	5965	5829	"#0000ff"	"AT3G24715"	"Cre12.g516600"	"Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain"	1	8.96481273822212e-05	"PF07714"
"Cre11.g475432"	3490	6973	"#ff6600"	""	"Cre11.g475432"	""	0.3	1.76244357862785e-09	""
"Cre07.g354800"	2944	7127	"#ffff00"	""	"Cre07.g354800"	""	0	2.23930088914019e-13	""
"g9875"	7570	3917	"#ffcc00"	"AT4G02070"	"g9875"	"MUTS homolog 6"	0.527777777777778	2.44965834891075e-15	"PF00488,PF05192"
"g8313"	2686.5	10187	"#666600"	""	"g8313"	""	0.527777777777778	2.44965834891075e-15	"PF00488,PF05192"
"Cre08.g358200"	2768.80004882812	10187	"#666600"	""	"Cre08.g358200,g8330"	""	0.527777777777778	2.44965834891075e-15	"PF00488,PF05192"
"g2539"	5709	2487	"#ff0000"	""	"g2539"	""	0	6.14557657810361e-11	""
"Cre08.g360450"	6775	3676	"#ff0000"	""	"Cre08.g360450,Cre08.g360500"	""	0	7.48361579123947e-10	"PF00211,PF02714"
"Cre14.g618900"	6014.18115234375	6627.1669921875	"#0000ff"	"AT3G56230"	"Cre14.g618900"	"BTB/POZ domain-containing protein"	0	1.38878711757531e-07	"PF00651,PF07707"
"Cre13.g567750"	3920	6997	"#00ffff"	"AT1G03140"	"PRP18"	"splicing factor Prp18 family protein"	0.177777777777778	1.20071165876716e-09	"PF08799,PF02840"
"Cre11.g477050"	3289	6796	"#00ffff"	""	"Cre11.g477050"	""	0.238095238095238	5.68720982439724e-10	""
"g12334"	3196	6851	"#00ffff"	""	"g12334"	""	0.476190476190476	2.22679797340955e-11	""
"Cre02.g079150"	3799	6910	"#ff6600"	"AT5G01310"	"Cre02.g079150"	"APRATAXIN-like"	0.294871794871795	7.13135342804273e-10	"PF03031"
"g8556"	3916.5	7581	"#ff6600"	""	"g8556,g8557,g8558"	""	0.333333333333333	6.7179494948203e-12	""
"g8548"	4047	7522	"#ff6600"	""	"g8548"	""	1	6.71779584241491e-12	""
"Cre08.g365300"	3864.95947265625	7645.16259765625	"#666600"	""	"Cre08.g365300"	""	0	3.17606838738106e-14	""
"Cre13.g592450"	7516	6114	"#009900"	"AT1G30630"	"COPE1"	"Coatomer epsilon subunit"	0.333333333333333	1.85992578343224e-15	"PF04733"
"Cre08.g366700"	5227	8327	"#0000ff"	""	"Cre08.g366700"	""	0	4.47923019466811e-10	""
"Cre04.g224500"	5149.5	7837	"#0000ff"	"AT2G29940"	"Cre04.g224500"	"pleiotropic drug resistance 3"	0	9.47547390330155e-08	"PF00005,PF08370,PF01061"
"Cre08.g368400"	4621	4034	"#ff0000"	"AT3G54660"	"NTR1"	"glutathione reductase"	0.464285714285714	8.99086075012404e-15	"PF00070,PF02852,PF07992"
"Cre12.g520550"	5239	3410	"#ff0000"	""	"Cre12.g520550,Cre12.g520500"	""	0.533333333333333	1.81282619943102e-12	"PF02985,PF03810,PF00428,PF00466"
"Cre12.g540250"	4139	4387	"#00ffff"	""	"SELW1"	""	0.8	7.31678120941084e-17	"PF10262"
"g8342"	4156	4457	"#00ffff"	"AT2G25080"	"g8342"	"glutathione peroxidase 1"	0.714285714285714	7.90212370616371e-17	"PF00255"
"Cre02.g120300"	4172	4463	"#00ffff"	"AT4G31360"	"SELH1"	"selenium binding"	0.8	6.73143871265797e-17	""
"Cre13.g570900"	4180	4496	"#00ffff"	"AT4G25130"	"MSRA1"	"peptide met sulfoxide reductase 4"	0.714285714285714	7.90212370616371e-17	"PF01625"
"g1262"	4196	4263	"#ffff00"	"AT1G07790"	"HBV1"	"Histone superfamily protein"	1	5.85342496752867e-17	"PF00125"
"g8779"	2528.5	10187	"#00ffff"	""	"g8779"	""	1	5.85342496752867e-17	"PF00125"
"g18231"	2610.80004882812	10187	"#00ffff"	""	"g18231"	""	1	5.85342496752867e-17	"PF00125"
"Cre08.g377350"	2370.5	10187	"#009900"	"AT3G57550"	"ADK5"	"guanylate kinase"	1	5.85342496752867e-17	"PF00125"
"Cre03.g166800"	2452.80004882812	10187	"#009900"	""	"Cre03.g166800"	""	1	5.85342496752867e-17	"PF00125"
"Cre08.g377750"	3965	7393	"#ff6600"	""	"Cre08.g377750,Cre08.g377800,g8894"	""	0	1.73774932936765e-11	""
"Cre10.g446800"	7731	4245	"#ff0000"	"AT2G26310"	"Cre10.g446800"	"Chalcone-flavanone isomerase family protein"	0.4	8.76884034110568e-13	"PF02431"
"g9649"	4647	5873	"#00ffff"	""	"g9649"	""	0.416666666666667	1.50479710280521e-08	""
"Cre08.g382689"	4643	5871	"#00ffff"	""	"Cre08.g382689,Cre08.g382709,Cre08.g382700,g9011"	""	0	2.47611985725693e-07	"PF00240,PF00240,PF00240"
"Cre08.g385050"	5797	6360	"#00ffff"	"AT1G73670"	"MAPK2"	"MAP kinase 15"	0.4	9.93183683522003e-07	"PF00069"
"Cre09.g394650"	4739	5459	"#00ffff"	"AT5G17560"	"Cre09.g394650"	"BolA-like family protein"	0	2.46836723530715e-07	"PF01722"
"Cre02.g088651"	5690	5831	"#00ffff"	""	"Cre02.g088651"	""	0.454545454545455	0.000132150406394913	""
"Cre08.g381200"	5311	6857	"#0000ff"	""	"Cre08.g381200"	""	1	1.341023370088e-05	""
"Cre08.g381250"	5231	6311	"#0000ff"	""	"Cre08.g381250"	""	0.6	0.0011000074773825	""
"Cre08.g381000"	3428	5939	"#ffcc00"	""	"Cre08.g381000"	""	0	1.35360452374101e-17	""
"Cre08.g382650"	6361	7237	"#009900"	""	"Cre08.g382650,g9007"	""	1	3.62588946257322e-13	"PF08172,PF00400"
"Cre13.g585400"	2200	6410	"#0000ff"	""	"Cre13.g585400,g14369"	""	0.709090909090909	2.16219723409791e-11	"PF00497,PF00060"
"Cre08.g359500"	7819	3471	"#ff0000"	"AT1G77300"	"Cre08.g359500"	"histone methyltransferases(H3-K4 specific);histone methyltransferases(H3-K36 specific)"	0	2.86781239502858e-15	"PF00856,PF07478"
"Cre17.g713260"	7544	3374	"#ff0000"	""	"Cre17.g713260"	""	0	6.05451938228812e-13	""
"Cre02.g104800"	7490	4032	"#ffcc00"	"AT4G40030"	"HTV1"	"Histone superfamily protein"	1	2.83744775300952e-15	"PF00125"
"Cre08.g362800"	2934	2392	"#009900"	""	"Cre08.g362800"	""	0	2.86451984348434e-15	""
"Cre08.g367050"	2212.5	10187	"#666600"	""	"Cre08.g367050"	""	0	2.86451984348434e-15	""
"Cre07.g322700"	2294.80004882812	10187	"#666600"	""	"Cre07.g322700"	""	0	2.86451984348434e-15	""
"Cre16.g648700"	6533	3824	"#ff0000"	""	"Cre16.g648700,g15699"	""	0.392857142857143	2.42821719589113e-08	"PF00005,PF01061"
"Cre17.g739500"	3263	5633	"#ffff00"	"AT4G24560"	"Cre17.g739500"	"ubiquitin-specific protease 16"	0	7.43790320555143e-13	"PF01753"
"Cre08.g369150"	4096.5	7620	"#00ffff"	"AT3G07700"	"Cre08.g369150"	"Protein kinase superfamily protein"	0.4	4.01970176116987e-08	"PF03109"
"Cre08.g372716"	4101.79150390625	7702.1298828125	"#00ffff"	""	"Cre08.g372716,Cre08.g372750"	""	0	1.90018672324252e-10	""
"Cre10.g465200"	4027	7252	"#00ffff"	""	"Cre10.g465200"	""	0.304761904761905	3.16093521799072e-07	""
"Cre16.g663750"	6710.72705078125	9309.060546875	"#ffcc00"	""	"Cre16.g663750"	""	0	4.02422966517596e-18	""
"Cre14.g619950"	2885	5982	"#ff6600"	"AT1G14060"	"Cre14.g619950"	"GCK domain-containing protein"	0.333333333333333	1.72176730612228e-10	"PF07802"
"Cre06.g306100"	1828.5	5945	"#ff6600"	""	"Cre06.g306100,g7092"	""	0.155555555555556	1.60190681086357e-13	""
"Cre09.g401400"	1569	5520	"#009900"	""	"Cre09.g401400"	""	1	5.38076090140073e-15	""
"Cre08.g376350"	4052	2803	"#666600"	""	"Cre08.g376350,g8865"	""	0	4.75590778611705e-18	"PF04729"
"Cre16.g686800"	6067.5	7037.5	"#0000ff"	"AT5G43340"	"PTA2"	"phosphate transporter 1;6"	0.333333333333333	1.97350640759403e-06	"PF00083"
"Cre02.g103300"	5821.59375	6629.515625	"#0000ff"	""	"Cre02.g103300,Cre02.g103250"	""	0	9.91031794504381e-07	"PF00005,PF00664"
"Cre04.g215750"	6661.78271484375	4556.90966796875	"#00ffff"	"AT3G19590"	"Cre04.g215750"	"Transducin/WD40 repeat-like superfamily protein"	0	6.76033999843515e-15	"PF00400"
"Cre03.g172900"	5251.52001953125	5724.20556640625	"#0000ff"	""	"Cre03.g172900"	""	0	5.70708993067491e-05	"PF11371"
"Cre08.g381050"	5508	2597	"#ff0000"	"AT5G45890"	"Cre08.g381050"	"senescence-associated gene 12"	0	6.14244126418757e-11	"PF00112"
"Cre09.g401050"	2054.5	10187	"#00ffff"	""	"Cre09.g401050"	""	0	6.14244126418757e-11	"PF00112"
"Cre10.g439750"	2136.80004882812	10187	"#00ffff"	"AT1G10510"	"Cre10.g439750"	"RNI-like superfamily protein"	0	6.14244126418757e-11	"PF00112"
